"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,230407,230407,"mask_6","2004_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2005,220454,220454,"mask_6","2005_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2006,169926,169926,"mask_6","2006_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2007,123241,123241,"mask_6","2007_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2008,109317,109317,"mask_6","2008_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2009,83676,83676,"mask_6","2009_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2010,63986,63986,"mask_6","2010_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
