"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,229853,229853,"mask_7","2004_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
2005,148021,148021,"mask_7","2005_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
2006,25567,25567,"mask_7","2006_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
2007,24928,24928,"mask_7","2007_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
2008,23603,23603,"mask_7","2008_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
2009,23532,23532,"mask_7","2009_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
2010,23402,23402,"mask_7","2010_mask_uga_kam_0.15","grid-tol_applied_only_where_both_bool-1.00"
