"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,230777,230777,"mask_5","2004_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2005,226965,226965,"mask_5","2005_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2006,204968,204968,"mask_5","2006_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2007,89475,89475,"mask_5","2007_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2008,72435,72435,"mask_5","2008_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2009,71019,71019,"mask_5","2009_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2010,70813,70813,"mask_5","2010_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
