"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,231194,231194,"mask_4","2004_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
2005,227587,227587,"mask_4","2005_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
2006,211357,211357,"mask_4","2006_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
2007,110835,110835,"mask_4","2007_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
2008,88975,88975,"mask_4","2008_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
2009,88143,88143,"mask_4","2009_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
2010,87991,87991,"mask_4","2010_mask_uga_kam_0.3","grid-tol_applied_only_where_both_bool-1.00"
