"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,230407,230407,"mask_6","2004_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2005,225632,225632,"mask_6","2005_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2006,198743,198743,"mask_6","2006_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2007,67651,67651,"mask_6","2007_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2008,52617,52617,"mask_6","2008_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2009,51388,51388,"mask_6","2009_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2010,51091,51091,"mask_6","2010_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
