"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,232320,232320,"mask_0","2004_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
2005,230069,230069,"mask_0","2005_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
2006,226223,226223,"mask_0","2006_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
2007,226223,226223,"mask_0","2007_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
2008,158383,158383,"mask_0","2008_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
2009,154058,154058,"mask_0","2009_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
2010,153769,153769,"mask_0","2010_mask_uga_kam_0.5","grid-tol_applied_only_where_both_bool-1.00"
