"year","x","y","cbsd","vector","dataset","country","unqId","countryCode"
2006,30.10139,0.2922222,0,2.666666667,"A","Uganda",NA,"UGA"
2006,33.03113,0.2982667,0,18.73333333,"A","Uganda",NA,"UGA"
2006,32.96488,0.3025667,1,5.666666667,"A","Uganda",NA,"UGA"
2006,32.45382,0.3227333,0,20.06666667,"A","Uganda",NA,"UGA"
2006,30.12083,0.3255556,0,1.466666667,"A","Uganda",NA,"UGA"
2006,30.0825,0.3330556,0,2,"A","Uganda",NA,"UGA"
2006,30.04,0.3419444,0,0.4,"A","Uganda",NA,"UGA"
2006,32.73653,0.346,1,27.6,"A","Uganda",NA,"UGA"
2006,30.19861,0.3502778,0,0.066666667,"A","Uganda",NA,"UGA"
2006,33.00642,0.3540833,0,14.93333333,"A","Uganda",NA,"UGA"
2006,32.96803,0.3546,0,4.666666667,"A","Uganda",NA,"UGA"
2006,30.14139,0.3572222,0,4.266666667,"A","Uganda",NA,"UGA"
2006,32.77235,0.3599167,0,2.533333333,"A","Uganda",NA,"UGA"
2006,33.06278,0.360217,0,28.86666667,"A","Uganda",NA,"UGA"
2006,32.81048,0.36295,0,1.066666667,"A","Uganda",NA,"UGA"
2006,32.47042,0.3653833,0,1.266666667,"A","Uganda",NA,"UGA"
2006,32.9055,0.3725167,0,0.266666667,"A","Uganda",NA,"UGA"
2006,32.72902,0.3725667,1,8.333333333,"A","Uganda",NA,"UGA"
2006,32.96415,0.3809,0,1.466666667,"A","Uganda",NA,"UGA"
2006,32.62597,0.382083,0,1.066666667,"A","Uganda",NA,"UGA"
2006,30.15639,0.3861111,0,3.8,"A","Uganda",NA,"UGA"
2006,30.17556,0.3933333,0,1.666666667,"A","Uganda",NA,"UGA"
2006,32.84287,0.3941,0,8.866666667,"A","Uganda",NA,"UGA"
2006,32.69148,0.3945333,1,3.6,"A","Uganda",NA,"UGA"
2006,32.46518,0.4093667,0,2.4,"A","Uganda",NA,"UGA"
2006,32.77067,0.41425,1,0.866666667,"A","Uganda",NA,"UGA"
2006,32.57128,0.4148833,1,93.06666667,"A","Uganda",NA,"UGA"
2006,32.64582,0.4283333,1,41.26666667,"A","Uganda",NA,"UGA"
2006,32.37165,0.4357,0,1,"A","Uganda",NA,"UGA"
2006,32.58267,0.4456,0,16.6,"A","Uganda",NA,"UGA"
2006,32.55263,0.4630167,0,3.466666667,"A","Uganda",NA,"UGA"
2006,32.66112,0.471833,1,22.93333333,"A","Uganda",NA,"UGA"
2006,32.7514,0.4749,1,0.133333333,"A","Uganda",NA,"UGA"
2006,32.62988,0.4789,0,0.266666667,"A","Uganda",NA,"UGA"
2006,32.2927,0.5070167,0,7.133333333,"A","Uganda",NA,"UGA"
2006,32.4815,0.5100833,1,9.133333333,"A","Uganda",NA,"UGA"
2006,32.36143,0.5104167,0,0,"A","Uganda",NA,"UGA"
2006,32.55832,0.51505,0,98.46666667,"A","Uganda",NA,"UGA"
2006,32.77767,0.5246667,0,1.333333333,"A","Uganda",NA,"UGA"
2006,32.4198,0.5362,0,3.266666667,"A","Uganda",NA,"UGA"
2006,32.62498,0.5433167,1,0.733333333,"A","Uganda",NA,"UGA"
2006,32.6659,0.5514,0,4.2,"A","Uganda",NA,"UGA"
2006,32.22768,0.55235,0,0.733333333,"A","Uganda",NA,"UGA"
2006,32.69117,0.5525,1,3,"A","Uganda",NA,"UGA"
2006,32.53365,0.555,0,0.6,"A","Uganda",NA,"UGA"
2006,32.67907,0.5681667,1,0.466666667,"A","Uganda",NA,"UGA"
2006,32.59513,0.56905,1,7.133333333,"A","Uganda",NA,"UGA"
2006,32.56433,0.5710667,0,14.06666667,"A","Uganda",NA,"UGA"
2006,32.80602,0.5730167,0,2.066666667,"A","Uganda",NA,"UGA"
2006,32.452,0.5845333,0,1.533333333,"A","Uganda",NA,"UGA"
2006,32.722,0.58795,0,1.533333333,"A","Uganda",NA,"UGA"
2006,32.50573,0.5945,0,1.533333333,"A","Uganda",NA,"UGA"
2006,32.84223,0.5989,0,4.933333333,"A","Uganda",NA,"UGA"
2006,32.43217,0.6044667,0,2.8,"A","Uganda",NA,"UGA"
2006,32.53248,0.6082333,1,5.133333333,"A","Uganda",NA,"UGA"
2006,32.68613,0.6095,1,2.933333333,"A","Uganda",NA,"UGA"
2006,32.46965,0.6153333,1,7.333333333,"A","Uganda",NA,"UGA"
2006,32.52792,0.6388833,1,4.4,"A","Uganda",NA,"UGA"
2006,32.76698,0.63945,1,1.6,"A","Uganda",NA,"UGA"
2006,32.48702,0.64575,0,2.266666667,"A","Uganda",NA,"UGA"
2006,32.70423,0.65575,1,2.266666667,"A","Uganda",NA,"UGA"
2006,32.86175,0.6580333,0,1,"A","Uganda",NA,"UGA"
2006,31.99457,0.6754,1,2,"A","Uganda",NA,"UGA"
2006,32.0624,0.6769667,0,0.066666667,"A","Uganda",NA,"UGA"
2006,32.81937,0.68025,0,1.4,"A","Uganda",NA,"UGA"
2006,32.5512,0.68465,0,14.2,"A","Uganda",NA,"UGA"
2006,32.73845,0.70285,1,2.066666667,"A","Uganda",NA,"UGA"
2006,32.78183,0.7083,1,10,"A","Uganda",NA,"UGA"
2006,32.0417,0.7085667,0,0.066666667,"A","Uganda",NA,"UGA"
2006,33.07687,0.7249167,0,2.4,"A","Uganda",NA,"UGA"
2006,32.49865,0.7279,0,11.26666667,"A","Uganda",NA,"UGA"
2006,32.53275,0.7376667,1,1.4,"A","Uganda",NA,"UGA"
2006,33.1349,0.7393333,0,0.266666667,"A","Uganda",NA,"UGA"
2006,33.17678,0.7448,0,0.6,"A","Uganda",NA,"UGA"
2006,31.97572,0.7451833,1,0.4,"A","Uganda",NA,"UGA"
2006,32.14373,0.7464333,0,1.8,"A","Uganda",NA,"UGA"
2006,31.10972,0.7525,0,2.2,"A","Uganda",NA,"UGA"
2006,32.57188,0.75455,0,14.13333333,"A","Uganda",NA,"UGA"
2006,32.67807,0.7561167,0,2.933333333,"A","Uganda",NA,"UGA"
2006,33.14707,0.759,0,3.466666667,"A","Uganda",NA,"UGA"
2006,32.51048,0.7655833,0,1.533333333,"A","Uganda",NA,"UGA"
2006,33.22195,0.7669167,0,1.066666667,"A","Uganda",NA,"UGA"
2006,31.22183,0.7722222,0,22.73333333,"A","Uganda",NA,"UGA"
2006,31.07417,0.7741667,0,0.933333333,"A","Uganda",NA,"UGA"
2006,31.15028,0.7825,0,0.333333333,"A","Uganda",NA,"UGA"
2006,33.0681,0.7831167,0,0,"A","Uganda",NA,"UGA"
2006,32.5776,0.7946,0,2.333333333,"A","Uganda",NA,"UGA"
2006,33.17947,0.7946333,1,0.066666667,"A","Uganda",NA,"UGA"
2006,31.78018,0.7971833,0,1.533333333,"A","Uganda",NA,"UGA"
2006,31.24028,0.7983333,0,0.466666667,"A","Uganda",NA,"UGA"
2006,31.08528,0.8019444,0,0.2,"A","Uganda",NA,"UGA"
2006,31.93082,0.8024167,0,0.4,"A","Uganda",NA,"UGA"
2006,33.1416,0.8069333,0,0.266666667,"A","Uganda",NA,"UGA"
2006,32.50638,0.8115667,0,0.4,"A","Uganda",NA,"UGA"
2006,31.02083,0.8152778,1,6.333333333,"A","Uganda",NA,"UGA"
2006,31.33472,0.8155556,0,1.933333333,"A","Uganda",NA,"UGA"
2006,32.64748,0.8179167,0,12.73333333,"A","Uganda",NA,"UGA"
2006,33.0337,0.8240833,0,0.066666667,"A","Uganda",NA,"UGA"
2006,31.8931,0.8300667,0,0.333333333,"A","Uganda",NA,"UGA"
2006,31.78407,0.8369333,0,1.266666667,"A","Uganda",NA,"UGA"
2006,33.24677,0.8374833,1,0.2,"A","Uganda",NA,"UGA"
2006,32.48343,0.8401833,0,5.533333333,"A","Uganda",NA,"UGA"
2006,31.07722,0.8413889,0,3.866666667,"A","Uganda",NA,"UGA"
2006,33.05747,0.8519333,0,1.466666667,"A","Uganda",NA,"UGA"
2006,31.86187,0.8609167,0,0.6,"A","Uganda",NA,"UGA"
2006,33.20663,0.8638,1,0.6,"A","Uganda",NA,"UGA"
2006,31.21361,0.865,0,1.6,"A","Uganda",NA,"UGA"
2006,32.52993,0.8701167,0,1.266666667,"A","Uganda",NA,"UGA"
2006,31.77272,0.87915,0,0.533333333,"A","Uganda",NA,"UGA"
2006,33.26367,0.88185,1,6.8,"A","Uganda",NA,"UGA"
2006,32.49268,0.8832333,0,3.866666667,"A","Uganda",NA,"UGA"
2006,33.16585,0.8839833,0,10.26666667,"A","Uganda",NA,"UGA"
2006,32.65192,0.8840167,0,9.266666667,"A","Uganda",NA,"UGA"
2006,31.83027,0.8859,0,1.333333333,"A","Uganda",NA,"UGA"
2006,30.94583,0.8872222,0,1.533333333,"A","Uganda",NA,"UGA"
2006,32.5783,0.8957833,0,4.4,"A","Uganda",NA,"UGA"
2006,31.26778,0.8969444,0,4,"A","Uganda",NA,"UGA"
2006,30.89806,0.9022222,0,2.4,"A","Uganda",NA,"UGA"
2006,31.78577,0.902967,0,0,"A","Uganda",NA,"UGA"
2006,31.09111,0.9066667,0,6.333333333,"A","Uganda",NA,"UGA"
2006,30.89722,0.9169444,0,2.266666667,"A","Uganda",NA,"UGA"
2006,31.80845,0.9180833,0,0.4,"A","Uganda",NA,"UGA"
2006,33.21142,0.9222,1,11.06666667,"A","Uganda",NA,"UGA"
2006,33.12267,0.92315,0,0.4,"A","Uganda",NA,"UGA"
2006,33.26578,0.92395,0,1.4,"A","Uganda",NA,"UGA"
2006,33.16718,0.93285,0,1.8,"A","Uganda",NA,"UGA"
2006,31.31778,0.9402778,0,4.133333333,"A","Uganda",NA,"UGA"
2006,31.79563,0.9404667,0,0.2,"A","Uganda",NA,"UGA"
2006,32.61827,0.9436833,0,0.466666667,"A","Uganda",NA,"UGA"
2006,32.6781,0.9499833,0,0.466666667,"A","Uganda",NA,"UGA"
2006,31.74618,0.9520833,0,2.066666667,"A","Uganda",NA,"UGA"
2006,30.99444,0.9588889,0,3.4,"A","Uganda",NA,"UGA"
2006,30.88806,0.9694444,0,0.6,"A","Uganda",NA,"UGA"
2006,31.43556,0.9725,0,1.466666667,"A","Uganda",NA,"UGA"
2006,33.14677,0.9760667,0,7.8,"A","Uganda",NA,"UGA"
2006,31.06917,0.9772222,0,2.266666667,"A","Uganda",NA,"UGA"
2006,31.70923,0.98625,0,0.666666667,"A","Uganda",NA,"UGA"
2006,31.33889,1.006944,0,0.066666667,"A","Uganda",NA,"UGA"
2006,30.89444,1.014722,0,2.933333333,"A","Uganda",NA,"UGA"
2006,33.18142,1.01975,0,2.733333333,"A","Uganda",NA,"UGA"
2006,33.20328,1.01975,0,1.133333333,"A","Uganda",NA,"UGA"
2006,32.7078,1.024933,0,2.133333333,"A","Uganda",NA,"UGA"
2006,31.68085,1.0283,0,5.4,"A","Uganda",NA,"UGA"
2006,31.07,1.031389,0,0.4,"A","Uganda",NA,"UGA"
2006,31.59733,1.047533,0,1,"A","Uganda",NA,"UGA"
2006,31.35111,1.0525,0,0.066666667,"A","Uganda",NA,"UGA"
2006,30.92472,1.056667,0,0.133333333,"A","Uganda",NA,"UGA"
2006,32.66192,1.075317,0,43.46666667,"A","Uganda",NA,"UGA"
2006,31.40889,1.076389,0,0.466666667,"A","Uganda",NA,"UGA"
2006,31.06278,1.081667,0,0.266666667,"A","Uganda",NA,"UGA"
2006,31.63505,1.087267,0,14.73333333,"A","Uganda",NA,"UGA"
2006,30.96194,1.090556,0,0.533333333,"A","Uganda",NA,"UGA"
2006,31.37556,1.099444,0,0.133333333,"A","Uganda",NA,"UGA"
2006,33.25523,1.104417,0,26.13333333,"A","Uganda",NA,"UGA"
2006,31.01639,1.106944,0,1.866666667,"A","Uganda",NA,"UGA"
2006,33.20302,1.110833,1,0,"A","Uganda",NA,"UGA"
2006,33.17103,1.115633,0,3.933333333,"A","Uganda",NA,"UGA"
2006,31.58613,1.136333,0,3.133333333,"A","Uganda",NA,"UGA"
2006,33.16643,1.1461,0,13,"A","Uganda",NA,"UGA"
2006,33.28553,1.1616,0,3.466666667,"A","Uganda",NA,"UGA"
2006,31.54148,1.1685,0,1.8,"A","Uganda",NA,"UGA"
2006,31.49948,1.181083,0,0.866666667,"A","Uganda",NA,"UGA"
2006,31.44948,1.18515,0,9.733333333,"A","Uganda",NA,"UGA"
2006,31.5636,1.18885,0,2.933333333,"A","Uganda",NA,"UGA"
2006,33.15058,1.1946,0,6.133333333,"A","Uganda",NA,"UGA"
2006,31.39663,1.203617,0,0.133333333,"A","Uganda",NA,"UGA"
2006,33.11842,1.221983,0,27.53333333,"A","Uganda",NA,"UGA"
2006,31.53952,1.23415,0,5.8,"A","Uganda",NA,"UGA"
2006,33.3062,1.242867,0,3.8,"A","Uganda",NA,"UGA"
2006,31.42468,1.25665,0,1.666666667,"A","Uganda",NA,"UGA"
2006,31.46125,1.271883,0,2.6,"A","Uganda",NA,"UGA"
2006,31.46437,1.294983,0,2.6,"A","Uganda",NA,"UGA"
2006,33.30493,1.300783,0,35.66666667,"A","Uganda",NA,"UGA"
2007,32.48867,0.089,1,6.466666667,"A","Uganda",NA,"UGA"
2007,32.48,0.09194444,1,2.333333333,"A","Uganda",NA,"UGA"
2007,32.80556,0.1555,0,30.46666667,"A","Uganda",NA,"UGA"
2007,32.53933,0.1591667,1,1.2,"A","Uganda",NA,"UGA"
2007,32.79417,0.18,0,140.6,"A","Uganda",NA,"UGA"
2007,32.93306,0.1891667,1,9.6,"A","Uganda",NA,"UGA"
2007,32.79556,0.2052778,1,83.33333333,"A","Uganda",NA,"UGA"
2007,33.02917,0.2341667,1,5.533333333,"A","Uganda",NA,"UGA"
2007,32.97067,0.2383333,0,76.4,"A","Uganda",NA,"UGA"
2007,32.9045,0.2458333,1,11.8,"A","Uganda",NA,"UGA"
2007,32.815,0.2494444,0,6.733333333,"A","Uganda",NA,"UGA"
2007,32.79917,0.2521667,1,47.73333333,"A","Uganda",NA,"UGA"
2007,32.53483,0.2525,1,0.4,"A","Uganda",NA,"UGA"
2007,32.85283,0.2576667,1,17.53333333,"A","Uganda",NA,"UGA"
2007,32.517,0.2847222,1,0.733333333,"A","Uganda",NA,"UGA"
2007,32.78306,0.2963889,0,40.6,"A","Uganda",NA,"UGA"
2007,32.6685,0.306,0,6.8,"A","Uganda",NA,"UGA"
2007,32.475,0.3275,0,4.333333333,"A","Uganda",NA,"UGA"
2007,33.03056,0.3280556,0,53.53333333,"A","Uganda",NA,"UGA"
2007,32.66972,0.3343333,0,4.133333333,"A","Uganda",NA,"UGA"
2007,32.76417,0.3375,1,2.733333333,"A","Uganda",NA,"UGA"
2007,32.91889,0.3722222,0,15.66666667,"A","Uganda",NA,"UGA"
2007,32.83083,0.3783333,1,8.133333333,"A","Uganda",NA,"UGA"
2007,32.86717,0.3797222,0,1.533333333,"A","Uganda",NA,"UGA"
2007,32.47667,0.3886111,1,2.8,"A","Uganda",NA,"UGA"
2007,32.98333,0.3902778,0,0.333333333,"A","Uganda",NA,"UGA"
2007,32.50333,0.3986111,1,56.6,"A","Uganda",NA,"UGA"
2007,32.64083,0.3994444,0,0.6,"A","Uganda",NA,"UGA"
2007,33.10889,0.4065,1,0.8,"A","Uganda",NA,"UGA"
2007,32.52722,0.4166667,1,1.6,"A","Uganda",NA,"UGA"
2007,32.65583,0.4172222,0,6.466666667,"A","Uganda",NA,"UGA"
2007,32.65972,0.4236667,0,30.26666667,"A","Uganda",NA,"UGA"
2007,32.48861,0.4302778,1,6.666666667,"A","Uganda",NA,"UGA"
2007,32.60633,0.4322222,0,12.13333333,"A","Uganda",NA,"UGA"
2007,32.53194,0.4363889,0,24.4,"A","Uganda",NA,"UGA"
2007,32.57722,0.443,1,28.33333333,"A","Uganda",NA,"UGA"
2007,33.17167,0.4466667,1,40.6,"A","Uganda",NA,"UGA"
2007,32.6355,0.4561667,1,3.933333333,"A","Uganda",NA,"UGA"
2007,32.62972,0.4668333,0,6.666666667,"A","Uganda",NA,"UGA"
2007,32.675,0.4726667,1,5.933333333,"A","Uganda",NA,"UGA"
2007,32.50583,0.4733333,1,5,"A","Uganda",NA,"UGA"
2007,32.71389,0.48,0,2.266666667,"A","Uganda",NA,"UGA"
2007,32.75083,0.4877778,0,6.333333333,"A","Uganda",NA,"UGA"
2007,32.65017,0.4955556,1,9.8,"A","Uganda",NA,"UGA"
2007,33.1275,0.4994444,1,6.866666667,"A","Uganda",NA,"UGA"
2007,32.52278,0.5011111,0,1.533333333,"A","Uganda",NA,"UGA"
2007,32.77778,0.5247222,1,5.733333333,"A","Uganda",NA,"UGA"
2007,33.06167,0.5394444,1,1.8,"A","Uganda",NA,"UGA"
2007,32.66056,0.5425,1,5.533333333,"A","Uganda",NA,"UGA"
2007,32.56861,0.5472222,0,0.933333333,"A","Uganda",NA,"UGA"
2007,32.61667,0.5501667,1,6.866666667,"A","Uganda",NA,"UGA"
2007,32.80611,0.5713333,1,3.266666667,"A","Uganda",NA,"UGA"
2007,32.58694,0.5733333,1,3.533333333,"A","Uganda",NA,"UGA"
2007,32.64722,0.5736111,1,16.2,"A","Uganda",NA,"UGA"
2007,33.00972,0.5931667,0,0.8,"A","Uganda",NA,"UGA"
2007,34.06333,0.5999167,0,106.9333333,"A","Uganda",NA,"UGA"
2007,34.0065,0.60215,0,42.53333333,"A","Uganda",NA,"UGA"
2007,32.67444,0.6041667,1,2.466666667,"A","Uganda",NA,"UGA"
2007,34.16988,0.6466333,0,0.133333333,"A","Uganda",NA,"UGA"
2007,33.99623,0.6466667,0,15.2,"A","Uganda",NA,"UGA"
2007,32.4207,0.6491667,1,23.33333333,"A","Uganda",NA,"UGA"
2007,32.97639,0.6497222,0,2.266666667,"A","Uganda",NA,"UGA"
2007,32.63517,0.6568333,1,1.666666667,"A","Uganda",NA,"UGA"
2007,32.4625,0.6573333,1,2.066666667,"A","Uganda",NA,"UGA"
2007,34.17303,0.66175,0,3.6,"A","Uganda",NA,"UGA"
2007,32.49444,0.6655556,1,2.8,"A","Uganda",NA,"UGA"
2007,32.8855,0.6746667,1,4.2,"A","Uganda",NA,"UGA"
2007,32.423,0.675,0,4.133333333,"A","Uganda",NA,"UGA"
2007,32.68933,0.6802778,1,2.266666667,"A","Uganda",NA,"UGA"
2007,34.00544,0.6924833,0,22.8,"A","Uganda",NA,"UGA"
2007,32.60194,0.7011111,1,3.266666667,"A","Uganda",NA,"UGA"
2007,32.50583,0.7013333,1,3.6,"A","Uganda",NA,"UGA"
2007,33.9556,0.7034333,0,19,"A","Uganda",NA,"UGA"
2007,32.54778,0.705,1,8.333333333,"A","Uganda",NA,"UGA"
2007,34.15177,0.7059667,0,3.266666667,"A","Uganda",NA,"UGA"
2007,34.17475,0.7066167,0,2.8,"A","Uganda",NA,"UGA"
2007,32.54778,0.7105556,0,10.53333333,"A","Uganda",NA,"UGA"
2007,32.4175,0.7266667,1,4.666666667,"A","Uganda",NA,"UGA"
2007,32.53028,0.7361111,1,1.866666667,"A","Uganda",NA,"UGA"
2007,33.122,0.7377833,0,17.2,"A","Uganda",NA,"UGA"
2007,34.08102,0.7414,0,1.333333333,"A","Uganda",NA,"UGA"
2007,34.18228,0.74305,0,0.933333333,"A","Uganda",NA,"UGA"
2007,34.02137,0.74795,0,15.4,"A","Uganda",NA,"UGA"
2007,34.1162,0.7514167,0,0.066666667,"A","Uganda",NA,"UGA"
2007,32.44389,0.7522222,1,6.533333333,"A","Uganda",NA,"UGA"
2007,33.04652,0.7627833,0,3.2,"A","Uganda",NA,"UGA"
2007,32.57639,0.7819444,1,4.2,"A","Uganda",NA,"UGA"
2007,34.08245,0.78245,0,0.4,"A","Uganda",NA,"UGA"
2007,33.97767,0.80105,0,4.533333333,"A","Uganda",NA,"UGA"
2007,32.50556,0.8080556,1,9.133333333,"A","Uganda",NA,"UGA"
2007,32.60567,0.8108333,1,13,"A","Uganda",NA,"UGA"
2007,34.16932,0.8127167,0,6.133333333,"A","Uganda",NA,"UGA"
2007,34.01648,0.8196,0,1.333333333,"A","Uganda",NA,"UGA"
2007,34.041,0.8210667,0,0.466666667,"A","Uganda",NA,"UGA"
2007,33.13983,0.8212333,0,2.2,"A","Uganda",NA,"UGA"
2007,33.94275,0.8279833,0,24.78571429,"A","Uganda",NA,"UGA"
2007,32.63417,0.8336111,0,3.066666667,"A","Uganda",NA,"UGA"
2007,32.495,0.8371667,1,13.73333333,"A","Uganda",NA,"UGA"
2007,33.04952,0.84315,0,17.13333333,"A","Uganda",NA,"UGA"
2007,32.51472,0.8511667,1,10,"A","Uganda",NA,"UGA"
2007,33.2363,0.85215,0,16.53333333,"A","Uganda",NA,"UGA"
2007,32.56,0.8527778,0,1.533333333,"A","Uganda",NA,"UGA"
2007,32.65167,0.8573333,1,5.333333333,"A","Uganda",NA,"UGA"
2007,33.10756,0.8690667,0,31.6,"A","Uganda",NA,"UGA"
2007,34.01128,0.8703667,0,32.4,"A","Uganda",NA,"UGA"
2007,32.48361,0.8765,1,0.933333333,"A","Uganda",NA,"UGA"
2007,33.05144,0.8859333,0,3.533333333,"A","Uganda",NA,"UGA"
2007,33.26537,0.8877833,0,23.86666667,"A","Uganda",NA,"UGA"
2007,33.08157,0.9125833,0,10.4,"A","Uganda",NA,"UGA"
2007,32.66694,0.9144444,1,48.66666667,"A","Uganda",NA,"UGA"
2007,32.46917,0.9238889,0,7.533333333,"A","Uganda",NA,"UGA"
2007,33.26258,0.9529833,0,46.73333333,"A","Uganda",NA,"UGA"
2007,32.674,0.9535,0,3.933333333,"A","Uganda",NA,"UGA"
2007,32.47556,0.9841667,0,8.2,"A","Uganda",NA,"UGA"
2007,33.25427,1.0244,1,24.64285714,"A","Uganda",NA,"UGA"
2007,33.14791,1.092017,0,26.93333333,"A","Uganda",NA,"UGA"
2007,34.167,1.13055,0,15,"A","Uganda",NA,"UGA"
2007,33.10004,1.1464,0,8.733333333,"A","Uganda",NA,"UGA"
2007,34.26257,1.147133,0,0,"A","Uganda",NA,"UGA"
2007,34.38357,1.151417,0,0,"A","Uganda",NA,"UGA"
2007,34.2993,1.159683,0,0.2,"A","Uganda",NA,"UGA"
2007,34.35035,1.161733,0,3.2,"A","Uganda",NA,"UGA"
2007,34.32407,1.172583,0,0,"A","Uganda",NA,"UGA"
2007,34.19512,1.17395,0,0.8,"A","Uganda",NA,"UGA"
2007,34.32417,1.184033,0,0,"A","Uganda",NA,"UGA"
2007,33.08995,1.195567,0,31.66666667,"A","Uganda",NA,"UGA"
2007,34.29473,1.217222,0,0.533333333,"A","Uganda",NA,"UGA"
2007,33.10388,1.235183,1,2.733333333,"A","Uganda",NA,"UGA"
2007,34.2627,1.2379,0,1.6,"A","Uganda",NA,"UGA"
2007,34.14994,1.242767,0,1.533333333,"A","Uganda",NA,"UGA"
2007,34.27843,1.243383,0,0,"A","Uganda",NA,"UGA"
2007,34.2461,1.255717,0,2.133333333,"A","Uganda",NA,"UGA"
2007,34.27293,1.268783,0,0,"A","Uganda",NA,"UGA"
2007,33.07738,1.289533,0,28.86666667,"A","Uganda",NA,"UGA"
2007,34.30317,1.304833,0,0.733333333,"A","Uganda",NA,"UGA"
2007,34.3089,1.304883,0,0,"A","Uganda",NA,"UGA"
2007,34.29097,1.317383,0,4.133333333,"A","Uganda",NA,"UGA"
2007,33.02837,1.328817,0,21.6,"A","Uganda",NA,"UGA"
2007,34.32252,1.336433,0,0,"A","Uganda",NA,"UGA"
2007,33.12151,1.340278,0,19.8,"A","Uganda",NA,"UGA"
2007,32.58937,1.346233,0,9.466666667,"A","Uganda",NA,"UGA"
2007,32.66069,1.3673,0,1,"A","Uganda",NA,"UGA"
2007,33.38944,1.448611,0,14.26666667,"A","Uganda",NA,"UGA"
2007,33.35139,1.45,0,8.8,"A","Uganda",NA,"UGA"
2007,33.64745,1.457483,0,64.26666667,"A","Uganda",NA,"UGA"
2007,33.42417,1.483056,0,6.666666667,"A","Uganda",NA,"UGA"
2007,33.307,1.485278,0,16.4,"A","Uganda",NA,"UGA"
2007,33.59308,1.4866,0,2.666666667,"A","Uganda",NA,"UGA"
2007,33.54885,1.5049,0,54.66666667,"A","Uganda",NA,"UGA"
2007,33.50783,1.505833,0,18.13333333,"A","Uganda",NA,"UGA"
2007,33.46139,1.528056,0,17,"A","Uganda",NA,"UGA"
2007,33.3925,1.531389,0,12.8,"A","Uganda",NA,"UGA"
2007,33.55472,1.536389,0,24,"A","Uganda",NA,"UGA"
2007,33.56973,1.5626,0,91,"A","Uganda",NA,"UGA"
2007,33.58028,1.590833,0,0.4,"A","Uganda",NA,"UGA"
2007,33.51361,1.598056,0,4.066666667,"A","Uganda",NA,"UGA"
2007,33.59155,1.620917,0,130,"A","Uganda",NA,"UGA"
2007,33.60028,1.633333,0,10.53333333,"A","Uganda",NA,"UGA"
2007,33.55667,1.638333,1,3.533333333,"A","Uganda",NA,"UGA"
2007,33.61389,1.659722,0,7.933333333,"A","Uganda",NA,"UGA"
2007,33.9498,1.673567,0,0,"A","Uganda",NA,"UGA"
2007,33.67805,1.678183,0,0,"A","Uganda",NA,"UGA"
2007,33.61755,1.68305,0,56.2,"A","Uganda",NA,"UGA"
2007,33.05918,1.683717,0,1.4,"A","Uganda",NA,"UGA"
2007,33.59639,1.691667,0,15.33333333,"A","Uganda",NA,"UGA"
2007,33.60193,1.696483,0,2.4,"A","Uganda",NA,"UGA"
2007,33.08743,1.696818,0,0.266666667,"A","Uganda",NA,"UGA"
2007,33.66028,1.709167,0,4,"A","Uganda",NA,"UGA"
2007,33.72607,1.711817,0,8.6,"A","Uganda",NA,"UGA"
2007,33.68858,1.71355,0,4.266666667,"A","Uganda",NA,"UGA"
2007,33.64637,1.7151,0,88.4,"A","Uganda",NA,"UGA"
2007,33.87928,1.716633,0,0.733333333,"A","Uganda",NA,"UGA"
2007,33.84567,1.71665,0,28.66666667,"A","Uganda",NA,"UGA"
2007,33.12965,1.720917,0,0.2,"A","Uganda",NA,"UGA"
2007,33.5881,1.735583,0,0,"A","Uganda",NA,"UGA"
2007,33.04443,1.738817,0,5.866666667,"A","Uganda",NA,"UGA"
2007,33.95,1.7392,0,0,"A","Uganda",NA,"UGA"
2007,33.92722,1.74025,0,0,"A","Uganda",NA,"UGA"
2007,33.22987,1.741283,0,1.2,"A","Uganda",NA,"UGA"
2007,33.5746,1.741617,0,0.4,"A","Uganda",NA,"UGA"
2007,33.31513,1.746,0,0.533333333,"A","Uganda",NA,"UGA"
2007,33.54663,1.748902,0,1.266666667,"A","Uganda",NA,"UGA"
2007,33.15622,1.7514,0,3.066666667,"A","Uganda",NA,"UGA"
2007,33.1887,1.752067,0,20,"A","Uganda",NA,"UGA"
2007,34.02057,1.752217,1,23.73333333,"A","Uganda",NA,"UGA"
2007,33.57067,1.755167,0,0.2,"A","Uganda",NA,"UGA"
2007,33.15527,1.755867,0,1.466666667,"A","Uganda",NA,"UGA"
2007,33.5575,1.761389,0,0,"A","Uganda",NA,"UGA"
2007,33.92557,1.762433,0,0,"A","Uganda",NA,"UGA"
2007,33.9535,1.764217,1,26.53333333,"A","Uganda",NA,"UGA"
2007,33.62111,1.766389,0,0.6,"A","Uganda",NA,"UGA"
2007,33.16077,1.7666,0,0.333333333,"A","Uganda",NA,"UGA"
2007,33.61194,1.78,0,1.466666667,"A","Uganda",NA,"UGA"
2007,33.19107,1.780983,0,11.13333333,"A","Uganda",NA,"UGA"
2007,33.21795,1.7861,0,1.133333333,"A","Uganda",NA,"UGA"
2007,33.27803,1.787883,0,2.066666667,"A","Uganda",NA,"UGA"
2007,33.62058,1.78895,0,0.8,"A","Uganda",NA,"UGA"
2007,34.01978,1.793083,0,0,"A","Uganda",NA,"UGA"
2007,33.25552,1.795717,0,0.2,"A","Uganda",NA,"UGA"
2007,33.17933,1.798467,0,3.266666667,"A","Uganda",NA,"UGA"
