"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,230407,230407,"mask_6","2004_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2005,207953,207953,"mask_6","2005_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2006,34466,34466,"mask_6","2006_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2007,34294,34294,"mask_6","2007_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2008,33864,33864,"mask_6","2008_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2009,33849,33849,"mask_6","2009_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
2010,33849,33849,"mask_6","2010_mask_uga_kam_0.2","grid-tol_applied_only_where_both_bool-1.00"
