"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,230777,230777,"mask_5","2004_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2005,227172,227172,"mask_5","2005_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2006,42160,42160,"mask_5","2006_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2007,42081,42081,"mask_5","2007_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2008,42052,42052,"mask_5","2008_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2009,42049,42049,"mask_5","2009_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
2010,42049,42049,"mask_5","2010_mask_uga_kam_0.25","grid-tol_applied_only_where_both_bool-1.00"
