"surveyDataYear","numPass","numPassGrid","maskKey","masks","gridKey"
2004,231777,231777,"mask_2","2004_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
2005,226965,226965,"mask_2","2005_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
2006,201610,201610,"mask_2","2006_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
2007,164479,164479,"mask_2","2007_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
2008,150562,150562,"mask_2","2008_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
2009,128828,128828,"mask_2","2009_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
2010,127601,127601,"mask_2","2010_mask_uga_kam_0.4","grid-tol_applied_only_where_both_bool-1.00"
